,CD_GEOCODM,NM_AGSN,CodAGSN,Estimated_Population,DPO_EmAGSN,Pop_EmAGSN,AbsoluteDifference,ProportionalDifference
981,3550308,JARDIM BONITO,35503080376.0,5224.56005859375,1503,5657,-432.43994140625,-0.07644333417115963
982,3550308,JARDIM GUANHEMBU,35503080619.0,1117.5181884765625,269,1011,106.5181884765625,0.1053592368709817
983,3550308,JARDIM VICENTE E JARDIM EDITH,35503080506.0,2081.517578125,434,1674,407.517578125,0.2434394134557945
984,3550308,JARDIM IMPÉRIO,35503080500.0,727.0,195,727,0.0,0.0
985,3550308,NÚCLEO POPULAR SANTOS DIAS DA SILVA,35503080764.0,525.0,134,525,0.0,0.0
986,3550308,JARDIM ORION,35503080618.0,1263.753173828125,342,1328,-64.246826171875,-0.04837863416556852
987,3550308,MORRO DA MANDIOCA,35503080763.0,2139.436767578125,520,2078,61.436767578125,0.029565335696884024
988,3550308,JARDIM DAS IMBUIAS II,35503080075.0,1847.7430419921875,567,2067,-219.2569580078125,-0.10607496758965287
989,3550308,JARDIM DAS IMBUIAS I,35503080436.0,1767.315673828125,460,1720,47.315673828125,0.02750911269077035
990,3550308,AUTÓDROMO,35503080482.0,1057.7474365234375,253,1037,20.7474365234375,0.02000717118942864
991,3550308,JARDIM QUARTO CENTENÁRIO,35503080616.0,1058.68798828125,282,1035,23.68798828125,0.022886945199275362
992,3550308,SANTA EDWIGES,35503080370.0,925.0,260,925,0.0,0.0
993,3550308,VILA DIANA,35503080622.0,283.0,86,283,0.0,0.0
994,3550308,SANTA CECÍLIA,35503080424.0,734.0,218,734,0.0,0.0
995,3550308,JARDIM VISTA ALEGRE II,35503080620.0,328.32000732421875,77,253,75.32000732421875,0.2977075388309042
996,3550308,JARDIM POUSO ALEGRE,35503080452.0,1339.0,384,1339,0.0,0.0
997,3550308,NICARÁGUA,35503080479.0,2784.473388671875,807,2972,-187.526611328125,-0.06309778308483345
998,3550308,PAZ (CAPELA DO SOCORRO),35503080730.0,2579.0,773,2579,0.0,0.0
999,3550308,MANOEL TEFFÉ,35503080432.0,989.148681640625,254,977,12.148681640625,0.012434679263689867
1000,3550308,SÃO JOSÉ (CAPELA DO SOCORRO),35503080150.0,930.0000610351562,263,930,6.103515625e-05,6.56292002688172e-08
1001,3550308,JARDIM ALPINO II,35503080458.0,,157,506,,
1002,3550308,JARDIM FLORESTA,35503080765.0,293.6324462890625,61,203,90.6324462890625,0.4464652526554803
1003,3550308,JARDIM VISTA ALEGRE I,35503080621.0,,163,613,,
1004,3550308,ALPINO,35503080448.0,711.0000610351562,204,711,6.103515625e-05,8.584410161744023e-08
1005,3550308,JARDIM,35503080880.0,458.0,124,458,0.0,0.0
1006,3550308,PARQUE ALTO,35503081280.0,166.00001525878906,109,384,-217.99998474121094,-0.5677082935969034
1007,3550308,COMUNIDADE DO TUDO,35503081281.0,87.0,20,87,0.0,0.0
1008,3550308,CHÁCARA NOSSA SENHORA APARECIDA,35503081282.0,731.0,192,731,0.0,0.0
1009,3550308,FAZENDA ARICANDUVA,35503080568.0,912.0,261,912,0.0,0.0
1010,3550308,JOAQUIM MEIRA,35503081065.0,2550.251953125,600,2209,341.251953125,0.15448255007922138
1011,3550308,CARLO MADERNA,35503080569.0,1024.5281982421875,371,1326,-301.4718017578125,-0.22735429996818438
1012,3550308,JARDIM ELIANE,35503080036.0,3820.579833984375,1188,4052,-231.420166015625,-0.05711257799003579
1013,3550308,CIDADE LÍDER II,35503080675.0,473.0,124,473,0.0,0.0
1014,3550308,LÍDER,35503080674.0,1592.0,452,1592,0.0,0.0
1015,3550308,MORADA DO SOL,35503081064.0,2031.933837890625,522,1788,243.933837890625,0.13642832096791108
1016,3550308,JARDIM SANTA TEREZINHA II,35503081066.0,430.9999694824219,115,431,-3.0517578125e-05,-7.080644576566125e-08
1017,3550308,VILA HORTÊNCIA,35503081042.0,2282.0,609,2282,0.0,0.0
1018,3550308,CACHOEIRA DO MAÇARANDUBA,35503080804.0,915.7938232421875,157,623,292.7938232421875,0.46997403409660915
1019,3550308,CACHOEIRA DAS GARÇAS,35503081331.0,1248.0,343,1248,0.0,0.0
1020,3550308,SANTA EFIGÊNIA,35503080044.0,1276.73583984375,298,1133,143.73583984375,0.1268630537014563
1021,3550308,CASTRO ALVES,35503081332.0,1980.0,505,1980,0.0,0.0
1022,3550308,SEM DENOMINAÇÃO 07,35503080936.0,512.0,133,512,0.0,0.0
1023,3550308,IGUATEMI,35503081046.0,1245.9998779296875,279,1246,-0.0001220703125,-9.796975321027287e-08
1024,3550308,AV NAYLON DE OLIVEIRA,35503080938.0,1213.3726806640625,309,1190,23.3726806640625,0.019640908121060924
1025,3550308,SEM DENOMINAÇÃO 08,35503080937.0,734.0,208,734,0.0,0.0
1026,3550308,SEN DENOMINAÇÃO 18,35503080949.0,783.4074096679688,236,830,-46.59259033203125,-0.05613565100244729
1027,3550308,BURACÃO,35503081045.0,1511.884765625,352,1360,151.884765625,0.1116799747242647
1028,3550308,DOM MACÁRIO,35503080685.0,3056.47021484375,1113,4045,-988.52978515625,-0.2443831360089617
1029,3550308,ÁGUA FUNDA,35503080425.0,841.1243896484375,131,554,287.1243896484375,0.5182750715675767
1030,3550308,SANTA ANGELA,35503080248.0,,129,519,,
1031,3550308,FAZENDINHA,35503081127.0,350.3445129394531,88,322,28.344512939453125,0.08802643770016498
1032,3550308,VIELA WALTER,35503081128.0,,100,350,,
1033,3550308,SANTO STEFANO I,35503081129.0,330.0,85,330,0.0,0.0
1034,3550308,FERNÃO MENDES PINTO,35503080172.0,738.0,190,738,0.0,0.0
1035,3550308,DEDO MÁGICO,35503080561.0,1034.0,297,1034,0.0,0.0
1036,3550308,PRAÇA ONZE,35503080076.0,2228.95166015625,584,2079,149.95166015625,0.07212682066197691
1037,3550308,VILA DANIA MUNGO PARK,35503081336.0,1635.0,317,1231,404.0,0.3281884646628757
1038,3550308,CRIANÇAS,35503080563.0,695.0,445,1572,-877.0,-0.5578880407124682
1039,3550308,VERONIA II,35503081049.0,52.34070587158203,109,377,-324.65929412841797,-0.8611652364149017
1040,3550308,SAPOLÂNDIA,35503081050.0,,110,404,,
1041,3550308,VILA CISPER,35503081051.0,1014.0,291,1014,0.0,0.0
1042,3550308,TEÓLOGO JOHN WESLEY,35503081052.0,317.0,80,317,0.0,0.0
1043,3550308,DENDEZEIRO,35503081053.0,236.00001525878906,68,236,1.52587890625e-05,6.465588585805085e-08
1044,3550308,POLINÉSIA,35503081054.0,528.0,145,528,0.0,0.0
1045,3550308,VILA PALMEIRA,35503080082.0,,124,460,,
1046,3550308,VILA ACRE,35503080054.0,922.9999389648438,241,923,-6.103515625e-05,-6.612692984832069e-08
1047,3550308,VILA REGINA,35503080108.0,805.2291870117188,188,680,125.22918701171875,0.18416056913488052
1048,3550308,MATOSO,35503080019.0,834.9895629882812,331,1239,-404.01043701171875,-0.3260778345534453
1049,3550308,JARDIM ITAJAÍ,35503080644.0,983.2926025390625,254,972,11.2926025390625,0.01161790384677212
1050,3550308,VILA NASCENTE,35503080731.0,1843.0001220703125,558,2056,-212.9998779296875,-0.10359916241716319
1051,3550308,BARRO BRANCO,35503080639.0,646.0,177,646,0.0,0.0
1052,3550308,JARDIM NORONHA,35503080650.0,3055.353271484375,854,3055,0.353271484375,0.00011563714709492635
1053,3550308,JARDIM ALMEIDA E SETE DE SETEMBRO,35503080716.0,662.0,164,662,0.0,0.0
1054,3550308,JARDIM TRÊS CORAÇÕES,35503080645.0,156.30349731445312,76,286,-129.69650268554688,-0.4534842751242898
1055,3550308,GRAJAÚ II,35503080510.0,838.9999389648438,220,839,-6.103515625e-05,-7.274750446960667e-08
1056,3550308,BORORÉ,35503080488.0,1455.0,416,1455,0.0,0.0
1057,3550308,COCAIA,35503080498.0,1858.3641357421875,712,2599,-740.6358642578125,-0.2849695514651068
1058,3550308,JARDIM MORAES PRADO,35503080467.0,321.294921875,183,669,-347.705078125,-0.5197385323243647
1059,3550308,FELÍCIA,35503080781.0,2610.067626953125,639,2381,229.067626953125,0.09620647919072868
1060,3550308,JARDIM SANTA FÉ I,35503080646.0,314.0,77,314,0.0,0.0
1061,3550308,NOVA GARAU,35503080635.0,1460.570068359375,412,1467,-6.429931640625,-0.0043830481531186094
1062,3550308,PARQUE COCAIA VII,35503080907.0,2309.12353515625,658,2329,-19.87646484375,-0.008534334411227995
1063,3550308,PARQUE COCAIA VI,35503080908.0,867.0,258,867,0.0,0.0
1064,3550308,CANTINHO DO CÉU III,35503080909.0,926.0,262,926,0.0,0.0
1065,3550308,JARDIM ZILDA,35503080651.0,1210.0455322265625,323,1102,108.0455322265625,0.09804494757401316
1066,3550308,CANTINHO DE CÉU V,35503080910.0,790.0,232,790,0.0,0.0
1067,3550308,JARDIM MYRNA,35503080714.0,560.5313720703125,96,346,214.5313720703125,0.6200328672552384
1068,3550308,CANTINHO DO CÉU VII,35503080911.0,958.0,256,958,0.0,0.0
1069,3550308,CANTINHO DO CÉU VIII,35503080912.0,1139.624755859375,434,1455,-315.375244140625,-0.2167527451138316
1070,3550308,CANTINHO DO CÉU IX,35503080913.0,865.17822265625,173,667,198.17822265625,0.2971187745970765
1071,3550308,CANTINHO DO CÉU X,35503080914.0,306.491455078125,207,711,-404.508544921875,-0.5689290364583334
1072,3550308,NATAL,35503080782.0,762.0,211,762,0.0,0.0
1073,3550308,PARQUE EUROPA II,35503080636.0,915.1103515625,303,1079,-163.8896484375,-0.15189031365848008
1074,3550308,PARQUE COCAIA II,35503081337.0,,50,167,,
1075,3550308,PARQUE GRAJAÚ III,35503080485.0,1821.371337890625,431,1620,201.371337890625,0.12430329499421296
1076,3550308,JARDIM ICARAÍ II E III,35503081338.0,517.0,132,517,0.0,0.0
1077,3550308,PARQUE DO COCAIA I,35503080627.0,773.278076171875,200,673,100.278076171875,0.14900159906667904
1078,3550308,PARQUE GRAJAÚ,35503080915.0,962.1324462890625,315,1182,-219.8675537109375,-0.18601315880789976
1079,3550308,PARQUE RESIDENCIAL COCAIA 'A',35503081339.0,1411.8104248046875,416,1531,-119.1895751953125,-0.07785080025820543
1080,3550308,MORRO DA ALEGRIA,35503080209.0,2195.526123046875,548,1874,321.526123046875,0.1715721040805096
1081,3550308,CANTINHO DO CÉU XIV,35503080916.0,1629.6402587890625,398,1424,205.6402587890625,0.14441029409344278
1082,3550308,CANTINHO DO CÉU XV,35503080917.0,1214.060791015625,305,1049,165.060791015625,0.15735061107304577
1083,3550308,PARQUE SÃO PAULO,35503080440.0,5179.212890625,1298,4635,544.212890625,0.11741378438511327
1084,3550308,CANTINHO DO CÉU XVII,35503080918.0,553.9390258789062,213,719,-165.06097412109375,-0.2295702004465838
1085,3550308,PARQUE PLANALTO,35503080630.0,1478.3135986328125,473,1690,-211.6864013671875,-0.12525822566105768
1086,3550308,PARQUE GRAJAÚ I,35503080634.0,2328.2490234375,710,2566,-237.7509765625,-0.09265431666504287
1087,3550308,ALTO DA ALEGRIA,35503081340.0,1273.0,361,1273,0.0,0.0
1088,3550308,PARQUE PLANALTO II,35503081341.0,507.95489501953125,131,399,108.95489501953125,0.2730699123296523
1089,3550308,PARQUE PLANALTO I,35503081342.0,1323.0,375,1323,0.0,0.0
1090,3550308,JARDIM DOS MANACÁS,35503080420.0,1118.0,358,1118,0.0,0.0
1091,3550308,JARDIM MANACÁS,35503081343.0,524.0,145,524,0.0,0.0
1092,3550308,PARQUE DO COCAIA II,35503080625.0,195.26795959472656,61,199,-3.7320404052734375,-0.018753971885796167
1093,3550308,CANTINHO DO CÉU I,35503080631.0,14816.4150390625,4526,15600,-783.5849609375,-0.05022980518830128
1094,3550308,CANTINHO DO CÉU XX,35503080919.0,327.8280029296875,26,91,236.8280029296875,2.6025055266998627
1095,3550308,CANTINHO DO CÉU XXI,35503080920.0,1090.8319091796875,385,1418,-327.1680908203125,-0.23072502878724435
1096,3550308,PARAGUAI,35503081305.0,2669.8466796875,902,2832,-162.1533203125,-0.057257528358933614
1097,3550308,JARDIM LUCÉLIA,35503080921.0,1742.712646484375,485,1716,26.712646484375,0.015566810305579836
1098,3550308,JARDIM SÃO PEDRO,35503081225.0,179.0,49,179,0.0,0.0
1099,3550308,BOA VISTA II,35503081226.0,246.00001525878906,71,246,1.52587890625e-05,6.202759781504066e-08
1100,3550308,JARDIM MORAIS PRADO II,35503081228.0,227.0,54,227,0.0,0.0
1101,3550308,JARDIM HASANO II,35503081229.0,,85,250,,
1102,3550308,JARDIM MONTE ALEGRE II,35503081242.0,140.8309783935547,106,344,-203.1690216064453,-0.5906076209489689
1103,3550308,SANTO ANTONIO II,35503081230.0,,58,225,,
1104,3550308,JARDIM SÃO BERNARDO,35503081231.0,428.50567626953125,135,485,-56.49432373046875,-0.1164831417123067
1105,3550308,CANDIDO RAMOS,35503081232.0,133.0,31,133,0.0,0.0
1106,3550308,JARDIM ELIANA I,35503081233.0,1179.001708984375,257,956,223.001708984375,0.23326538596691945
1107,3550308,JARDIM ICARAI I E II,35503081234.0,391.9999694824219,105,392,-3.0517578125e-05,-7.785096460459183e-08
1108,3550308,JARDIM REBECA,35503081235.0,192.0,58,192,0.0,0.0
1109,3550308,VILA SANTA FRANCISCA CABRINI IV,35503081236.0,549.094970703125,129,457,92.094970703125,0.2015207236392232
1110,3550308,RELMBERG,35503081237.0,693.0,179,693,0.0,0.0
1111,3550308,MANACIS,35503081239.0,328.3619079589844,36,144,184.36190795898438,1.280291027492947
1112,3550308,PARQUE SÃO JOSÉ I E II,35503081238.0,692.9717407226562,190,710,-17.02825927734375,-0.02398346377090669
1113,3550308,FRANCISCO SANCHES DIAS,35503081248.0,282.0,80,282,0.0,0.0
1114,3550308,JARDIM VARGINHA II,35503081247.0,505.0,161,505,0.0,0.0
1115,3550308,JARDIM VARGINHA III,35503081240.0,1830.119873046875,417,1528,302.119873046875,0.19772243000449935
1116,3550308,SETE DE SETEMBRO II,35503081241.0,600.9999389648438,159,601,-6.103515625e-05,-1.0155600041597338e-07
1117,3550308,JARDIM SÃO BERNARDO I,35503081243.0,294.0,80,294,0.0,0.0
1118,3550308,TOCA,35503081244.0,474.2889404296875,173,670,-195.7110595703125,-0.2921060590601679
1119,3550308,RIO FARTURA,35503081344.0,1598.228515625,314,1187,411.228515625,0.34644356834456613
1120,3550308,TEOTÔNIO PAVÃO,35503080790.0,356.0,94,356,0.0,0.0
1121,3550308,JOSÉ HIGINO NEVES,35503080791.0,,93,353,,
1122,3550308,ALCIDES DA COSTA,35503080861.0,1639.065185546875,450,1518,121.065185546875,0.07975308665802042
1123,3550308,SEM DENOMINAÇÃO 15,35503080946.0,478.3377380371094,86,330,148.33773803710938,0.4495082970821496
1124,3550308,SEM DENOMINAÇÃO 16,35503080947.0,122.99999237060547,35,123,-7.62939453125e-06,-6.202759781504066e-08
1125,3550308,JARDIM SÃO CARLOS I,35503081067.0,140.78292846679688,84,279,-138.21707153320312,-0.4954016900831653
1126,3550308,JARDIM SÃO JOÃO,35503081068.0,515.0,145,515,0.0,0.0
1127,3550308,JACU PESSEGO / RIO ARICANDUVA,35503080812.0,1249.605712890625,209,724,525.605712890625,0.7259747415616368
1128,3550308,QUEIMADA,35503080811.0,293.9689636230469,176,598,-304.0310363769531,-0.5084131043092862
1129,3550308,JARDIM SÃO GONÇALO,35503080733.0,517.89501953125,107,371,146.89501953125,0.3959434488712938
1130,3550308,VILA IRACEMA,35503080677.0,380.91339111328125,156,564,-183.08660888671875,-0.3246216469622673
1131,3550308,JARDIM ROSELI,35503080098.0,798.1787109375,192,735,63.1787109375,0.08595742984693877
1132,3550308,JARDIM DAS LARANJEIRAS,35503080123.0,1099.0946044921875,302,1098,1.0946044921875,0.0009969075520833333
1133,3550308,RIO CLARO,35503081070.0,38.25580596923828,5,19,19.25580596923828,1.0134634720651727
1134,3550308,DO PALANQUE,35503081071.0,1.202785611152649,60,215,-213.79721438884735,-0.9944056483202203
1135,3550308,PILÕES,35503080757.0,2223.95263671875,1281,4451,-2227.04736328125,-0.5003476439634352
1136,3550308,HELIÓPOLIS,35503080012.0,42630.046875,12105,41118,1512.046875,0.03677335655917117
1137,3550308,PRESIDENTE WILSON II,35503081130.0,749.0,205,749,0.0,0.0
1138,3550308,BARÃO DE RESENDE,35503081131.0,17.936603546142578,131,484,-466.0633964538574,-0.9629409017641682
1139,3550308,FUNCHAL,35503080051.0,373.25054931640625,109,366,7.25054931640625,0.01981024403389686
1140,3550308,JARDIM ELZA II,35503080185.0,959.9794921875,441,1475,-515.0205078125,-0.34916644597457624
1141,3550308,ITAJUIBE,35503081345.0,767.62939453125,172,617,150.62939453125,0.2441319198237439
1142,3550308,JARDIM ELZA I,35503080096.0,1841.3912353515625,336,1274,567.3912353515625,0.44536203716763145
1143,3550308,MARIA ÂNGELA,35503080795.0,701.0037841796875,234,843,-141.9962158203125,-0.1684415371533956
1144,3550308,JARDIM MABEL,35503081346.0,703.8101806640625,212,778,-74.1898193359375,-0.09535966495621787
1145,3550308,ITAJUÍBE,35503080796.0,1539.4078369140625,433,1686,-146.5921630859375,-0.08694671594658215
1146,3550308,TIJUCO PRETO II,35503080038.0,1212.119873046875,331,1251,-38.880126953125,-0.03107923817196243
1147,3550308,TIJUCO PRETO III,35503080606.0,2203.18603515625,529,2034,169.18603515625,0.08317897500307277
1148,3550308,DAS MELIUNAS,35503080069.0,1649.0,405,1649,0.0,0.0
1149,3550308,CÓRREGO JOÃO BOTELHO,35503080797.0,354.0,86,354,0.0,0.0
1150,3550308,JARDIM CAMPO,35503080121.0,1168.40380859375,303,1116,52.40380859375,0.04695681773633512
1151,3550308,JARAGUÁ (ITAIM PAULISTA),35503080607.0,1169.0,317,1169,0.0,0.0
1152,3550308,CIDADE KEMEL,35503080968.0,1410.120849609375,333,1240,170.120849609375,0.1371942335559476
1153,3550308,CH. JARDIM MABEL,35503080864.0,205.12149047851562,81,319,-113.87850952148438,-0.3569859232648413
1154,3550308,TRÊS PORTOS,35503080865.0,780.8768310546875,161,557,223.8768310546875,0.40193326939800267
1155,3550308,TIJUCO PRETO,35503080866.0,665.0,154,665,0.0,0.0
1156,3550308,ROSSINI PINTO,35503080867.0,280.8266296386719,70,267,13.826629638671875,0.051785129732853465
1157,3550308,NAZARE II,35503080869.0,211.0,71,211,0.0,0.0
1158,3550308,SEM DENOMINAÇÃO 09,35503080939.0,1141.383544921875,219,929,212.383544921875,0.2286152259654198
1159,3550308,JARDIM NÉLIA,35503080966.0,592.542724609375,125,477,115.542724609375,0.24222793419156186
1160,3550308,JARDIM JARAGUÁ II,35503080147.0,1175.0,306,1175,0.0,0.0
1161,3550308,TAQUARI,35503080673.0,1073.16455078125,238,939,134.16455078125,0.14288024577342917
1162,3550308,ARRAIAL DO BONFIM,35503080264.0,909.0,259,1264,-355.0,-0.28085443037974683
1163,3550308,GUARADA,35503080277.0,937.0,257,937,0.0,0.0
1164,3550308,VILA JACUPIÁ,35503080223.0,201.93455505371094,128,467,-265.06544494628906,-0.5675919591997625
1165,3550308,RIO VERDE,35503080794.0,928.3997802734375,247,926,2.3997802734375,0.0025915553708828294
1166,3550308,A. E. CARVALHO,35503080276.0,2186.542724609375,532,2178,8.542724609375,0.003922279434974747
1167,3550308,CAITITU,35503081000.0,841.9368286132812,282,1078,-236.06317138671875,-0.2189825337539135
1168,3550308,CHAMOCAS,35503080862.0,,105,364,,
1169,3550308,ANDRÉ CAVALCANTE,35503080998.0,302.0,83,302,0.0,0.0
1170,3550308,JACUPEVAL,35503080999.0,1112.7435302734375,552,1947,-834.2564697265625,-0.4284830352986967
1171,3550308,VILA NOVA MINAS GERAIS,35503080342.0,,244,850,,
1172,3550308,PARAGUAI I,35503080325.0,229.0,58,229,0.0,0.0
1173,3550308,GUIANAS JAMAICA,35503080295.0,458.927001953125,192,664,-205.072998046875,-0.30884487657661897
1174,3550308,JOÃO MARIA DE ALMEIDA,35503080316.0,442.0000305175781,105,442,3.0517578125e-05,6.90442944004525e-08
1175,3550308,HENRIQUE MINDLIN,35503080271.0,1269.072998046875,302,1064,205.072998046875,0.19273778011924342
1176,3550308,MUZAMBINHO,35503080844.0,730.6340942382812,220,773,-42.36590576171875,-0.0548071225895456
1177,3550308,CIDADE AZUL,35503080429.0,336.0,212,773,-437.0,-0.5653298835705045
1178,3550308,PIOLHO,35503080130.0,544.0,129,544,0.0,0.0
1179,3550308,TIRSO MARTINS,35503080153.0,916.9222412109375,200,695,221.9222412109375,0.31931257728192447
1180,3550308,BABILÔNIA,35503080194.0,154.70303344726562,309,1105,-950.2969665527344,-0.8599972547988547
1181,3550308,DINAMARCA,35503080684.0,732.0,222,732,0.0,0.0
1182,3550308,BICA,35503080212.0,287.0,79,287,0.0,0.0
1183,3550308,CIDADE DE SANTOS,35503080441.0,418.3858947753906,169,637,-218.61410522460938,-0.3431932578094339
1184,3550308,DURVAL PINTO,35503080553.0,634.0,184,634,0.0,0.0
1185,3550308,SAÚDE,35503080571.0,492.0,125,492,0.0,0.0
1186,3550308,SOUZA DANTAS,35503080334.0,3024.7841796875,780,2941,83.7841796875,0.028488330393573614
1187,3550308,RUA ITAGUARA,35503080760.0,215.48629760742188,226,830,-614.5137023925781,-0.7403779546898531
1188,3550308,MARANHÃO I,35503080405.0,147.90357971191406,80,262,-114.09642028808594,-0.4354825201835341
1189,3550308,RUA PROFESSOR ARAÚJO MACIEL,35503080759.0,1066.0,304,1066,0.0,0.0
1190,3550308,IMPRENSA OU FACHINI POLITRON,35503080377.0,,365,1182,,
1191,3550308,ROCINHA,35503080753.0,960.9771118164062,346,1178,-217.02288818359375,-0.18422995601323747
1192,3550308,JARDIM MENDES GAIA II,35503080389.0,1930.0,561,1930,0.0,0.0
1193,3550308,JARDIM MENDES GAIA I,35503080383.0,1872.0001220703125,530,1872,0.0001220703125,6.520850026709402e-08
1194,3550308,TANQUINHO OU SAPO OU RIO CLARO,35503080417.0,784.0,329,1298,-514.0,-0.39599383667180277
1195,3550308,VIETNÃ,35503081348.0,1520.0,416,1520,0.0,0.0
1196,3550308,TAQUARITIBA,35503081349.0,843.0,122,444,399.0,0.8986486486486487
1197,3550308,CORRUIRAS,35503081132.0,184.99966430664062,74,234,-49.000335693359375,-0.2094031439887153
1198,3550308,SANTO ESTEVAN,35503081133.0,,82,277,,
1199,3550308,CONDE MOREIRA LIMA,35503081136.0,,36,118,,
1200,3550308,BIQUINHA,35503081137.0,328.0,90,328,0.0,0.0
1201,3550308,MANOEL ALVES DE MESQUITA,35503081139.0,,71,227,,
1202,3550308,ITACOLOMI,35503081140.0,638.9227294921875,152,471,167.9227294921875,0.3565238418093153
1203,3550308,TOTÓ,35503081142.0,,203,690,,
1204,3550308,DERSA,35503081143.0,,198,756,,
1205,3550308,SERINGUEIRA,35503081144.0,74.53950500488281,96,382,-307.4604949951172,-0.80487040574638
1206,3550308,GERVÁSIO BOTELHO,35503081145.0,224.0,84,296,-72.0,-0.24324324324324326
1207,3550308,RECANTO DA MOEDA,35503081146.0,333.59576416015625,177,567,-233.40423583984375,-0.41164768225722004
1208,3550308,NOSSA SENHORA APARECIDA IV,35503080829.0,24.0,8,24,0.0,0.0
1209,3550308,NOSSA SENHORA APARECIDA,35503080281.0,6995.73486328125,2041,7488,-492.26513671875,-0.06574053642077324
1210,3550308,ÁGUAS DE CHAPECÓ,35503080117.0,327.4667663574219,110,457,-129.53323364257812,-0.283442524382009
1211,3550308,NOSSA SENHORA APARECIDA II,35503080830.0,580.5802001953125,237,929,-348.4197998046875,-0.3750482236864236
1212,3550308,NOSSA SENHORA APARECIDA III,35503080831.0,334.2395935058594,57,205,129.23959350585938,0.630437041491997
1213,3550308,PROJETADA,35503081195.0,659.0,265,956,-297.0,-0.3106694560669456
1214,3550308,PAULISTANA,35503081352.0,2444.94580078125,643,2413,31.94580078125,0.013239038865002072
1215,3550308,VILA NOVA GALVÃO I,35503081353.0,452.74383544921875,102,381,71.74383544921875,0.1883040300504429
1216,3550308,ALPHEU LUIZ GASPARINI,35503081194.0,,54,185,,
1217,3550308,SÃO JOSÉ,35503081196.0,467.0,142,467,0.0,0.0
1218,3550308,ALFREDO AVILA,35503081197.0,834.68212890625,178,676,158.68212890625,0.23473687708025148
1219,3550308,VILA NOVA GALVÃO II,35503081198.0,195.0,56,195,0.0,0.0
1220,3550308,ERNESTO SIMÕES FILHO,35503081199.0,163.0,42,163,0.0,0.0
1221,3550308,SAMBRA,35503080612.0,1230.1929931640625,348,1225,5.1929931640625,0.004239178093112245
1222,3550308,NOSSA SENHORA GERTRUDES,35503080613.0,1159.0,362,1159,0.0,0.0
1223,3550308,NOVA JAGUARÉ,35503080435.0,8375.203125,2412,8653,-277.796875,-0.032104111290881775
1224,3550308,TORRES DE OLIVEIRA,35503080447.0,194.83921813964844,63,185,9.839218139648438,0.05318496291701858
1225,3550308,BEIRA DA LINHA,35503080443.0,896.37548828125,266,867,29.37548828125,0.033881762723471744
1226,3550308,DO MOCÓ,35503080924.0,359.0,96,359,0.0,0.0
1227,3550308,DO AREIÃO,35503080925.0,1975.6160888671875,573,1971,4.6160888671875,0.0023420034841133944
1228,3550308,JARDIM PANAMERICANO,35503081214.0,1297.04833984375,321,1226,71.04833984375,0.05795133755607667
1229,3550308,HORMA OU NORMA,35503080106.0,592.0,172,592,0.0,0.0
1230,3550308,JARDIM RINCÃO,35503080023.0,1690.8057861328125,478,1873,-182.1942138671875,-0.09727400633592499
1231,3550308,JARDIM TAIPAS,35503080700.0,317.0,64,317,0.0,0.0
1232,3550308,VILA SANTO ANTÔNIO,35503080701.0,,482,1718,,
1233,3550308,FRAGATA CONSTITUIÇÃO,35503080057.0,1235.1495361328125,205,749,486.1495361328125,0.6490648012454105
1234,3550308,JARDIM ALVINA,35503081356.0,1.9999998807907104,1,2,-1.1920928955078125e-07,-5.960464477539063e-08
1235,3550308,FRAGATA DA CONSTITUIÇÃO,35503081357.0,349.3438415527344,190,727,-377.6561584472656,-0.5194720198724424
1236,3550308,JARDIM RINCÃO I,35503081358.0,473.0000305175781,130,473,3.0517578125e-05,6.451919265327696e-08
1237,3550308,PARQUE TAIPAS,35503081216.0,5321.0,1309,5321,0.0,0.0
1238,3550308,CHICA LUIZA II,35503081212.0,1467.0,338,1467,0.0,0.0
1239,3550308,JARDIM IPANEMA,35503081213.0,450.5553894042969,105,364,86.55538940429688,0.23778953133048591
1240,3550308,JARDIM RINCÃO II,35503081215.0,1252.5521240234375,224,892,360.5521240234375,0.40420641706663396
1241,3550308,JARDIM SHANGRILÁ III,35503081218.0,203.0,52,203,0.0,0.0
1242,3550308,JARDIM UNIVERSAL,35503080748.0,521.0,155,521,0.0,0.0
1243,3550308,SANTANA,35503080404.0,2928.54833984375,869,3068,-139.45166015625,-0.04545360500529661
1244,3550308,VILA ANGELINA,35503080102.0,1777.859619140625,449,1552,225.859619140625,0.1455281051163821
1245,3550308,JARDIM NOVO SANTO ANTÔNIO,35503080649.0,1311.9661865234375,310,1175,136.9661865234375,0.11656696725398936
1246,3550308,JARDIM NOVO SANTO AMARO,35503080643.0,1427.0,414,1427,0.0,0.0
1247,3550308,BANDEIRANTES II,35503080473.0,2674.832275390625,719,2499,175.832275390625,0.07036105457808123
1248,3550308,PARQUE EUROPA I,35503080638.0,2132.47607421875,596,1984,148.47607421875,0.07483673095703125
1249,3550308,JARDIM DULCE,35503080412.0,1352.9998779296875,382,1353,-0.0001220703125,-9.022196045824095e-08
1250,3550308,VILA OPERÁRIA (SANTO AMARO),35503080480.0,465.0,131,465,0.0,0.0
1251,3550308,CELESTE,35503080522.0,1743.3648681640625,498,1672,71.3648681640625,0.04268233741869767
1252,3550308,SANTA GERTRUDES,35503080502.0,2590.11328125,561,1999,591.11328125,0.29570449287143574
