,CD_GEOCODM,NM_AGSN,CodAGSN,Estimated_Population,DPO_EmAGSN,Pop_EmAGSN,AbsoluteDifference,ProportionalDifference
1151,3550308,JARAGUÁ (ITAIM PAULISTA),35503080607.0,,317,1169,,
1152,3550308,CIDADE KEMEL,35503080968.0,,333,1240,,
1153,3550308,CH. JARDIM MABEL,35503080864.0,,81,319,,
1154,3550308,TRÊS PORTOS,35503080865.0,,161,557,,
1155,3550308,TIJUCO PRETO,35503080866.0,,154,665,,
1156,3550308,ROSSINI PINTO,35503080867.0,,70,267,,
1157,3550308,NAZARE II,35503080869.0,,71,211,,
1158,3550308,SEM DENOMINAÇÃO 09,35503080939.0,,219,929,,
1159,3550308,JARDIM NÉLIA,35503080966.0,,125,477,,
1160,3550308,JARDIM JARAGUÁ II,35503080147.0,,306,1175,,
1161,3550308,TAQUARI,35503080673.0,,238,939,,
1162,3550308,ARRAIAL DO BONFIM,35503080264.0,,259,1264,,
1163,3550308,GUARADA,35503080277.0,,257,937,,
1164,3550308,VILA JACUPIÁ,35503080223.0,,128,467,,
1165,3550308,RIO VERDE,35503080794.0,8104.0,247,926,7178.0,7.751619870410368
1166,3550308,A. E. CARVALHO,35503080276.0,,532,2178,,
1167,3550308,CAITITU,35503081000.0,,282,1078,,
1168,3550308,CHAMOCAS,35503080862.0,,105,364,,
1169,3550308,ANDRÉ CAVALCANTE,35503080998.0,,83,302,,
1170,3550308,JACUPEVAL,35503080999.0,,552,1947,,
1171,3550308,VILA NOVA MINAS GERAIS,35503080342.0,,244,850,,
1172,3550308,PARAGUAI I,35503080325.0,,58,229,,
1173,3550308,GUIANAS JAMAICA,35503080295.0,,192,664,,
1174,3550308,JOÃO MARIA DE ALMEIDA,35503080316.0,,105,442,,
1175,3550308,HENRIQUE MINDLIN,35503080271.0,,302,1064,,
1176,3550308,MUZAMBINHO,35503080844.0,,220,773,,
1177,3550308,CIDADE AZUL,35503080429.0,,212,773,,
1178,3550308,PIOLHO,35503080130.0,,129,544,,
1179,3550308,TIRSO MARTINS,35503080153.0,,200,695,,
1180,3550308,BABILÔNIA,35503080194.0,,309,1105,,
1181,3550308,DINAMARCA,35503080684.0,,222,732,,
1182,3550308,BICA,35503080212.0,,79,287,,
1183,3550308,CIDADE DE SANTOS,35503080441.0,,169,637,,
1184,3550308,DURVAL PINTO,35503080553.0,,184,634,,
1185,3550308,SAÚDE,35503080571.0,,125,492,,
1186,3550308,SOUZA DANTAS,35503080334.0,,780,2941,,
1187,3550308,RUA ITAGUARA,35503080760.0,,226,830,,
1188,3550308,MARANHÃO I,35503080405.0,,80,262,,
1189,3550308,RUA PROFESSOR ARAÚJO MACIEL,35503080759.0,,304,1066,,
1190,3550308,IMPRENSA OU FACHINI POLITRON,35503080377.0,,365,1182,,
1191,3550308,ROCINHA,35503080753.0,,346,1178,,
1192,3550308,JARDIM MENDES GAIA II,35503080389.0,,561,1930,,
1193,3550308,JARDIM MENDES GAIA I,35503080383.0,,530,1872,,
1194,3550308,TANQUINHO OU SAPO OU RIO CLARO,35503080417.0,,329,1298,,
1195,3550308,VIETNÃ,35503081348.0,,416,1520,,
1196,3550308,TAQUARITIBA,35503081349.0,,122,444,,
1197,3550308,CORRUIRAS,35503081132.0,,74,234,,
1198,3550308,SANTO ESTEVAN,35503081133.0,,82,277,,
1199,3550308,CONDE MOREIRA LIMA,35503081136.0,,36,118,,
1200,3550308,BIQUINHA,35503081137.0,,90,328,,
1201,3550308,MANOEL ALVES DE MESQUITA,35503081139.0,,71,227,,
1202,3550308,ITACOLOMI,35503081140.0,,152,471,,
1203,3550308,TOTÓ,35503081142.0,,203,690,,
1204,3550308,DERSA,35503081143.0,,198,756,,
1205,3550308,SERINGUEIRA,35503081144.0,,96,382,,
1206,3550308,GERVÁSIO BOTELHO,35503081145.0,,84,296,,
1207,3550308,RECANTO DA MOEDA,35503081146.0,,177,567,,
1208,3550308,NOSSA SENHORA APARECIDA IV,35503080829.0,,8,24,,
1209,3550308,NOSSA SENHORA APARECIDA,35503080281.0,,2041,7488,,
1210,3550308,ÁGUAS DE CHAPECÓ,35503080117.0,,110,457,,
1211,3550308,NOSSA SENHORA APARECIDA II,35503080830.0,16054.0,237,929,15125.0,16.280947255113023
1212,3550308,NOSSA SENHORA APARECIDA III,35503080831.0,,57,205,,
1213,3550308,PROJETADA,35503081195.0,,265,956,,
1214,3550308,PAULISTANA,35503081352.0,,643,2413,,
1215,3550308,VILA NOVA GALVÃO I,35503081353.0,,102,381,,
1216,3550308,ALPHEU LUIZ GASPARINI,35503081194.0,,54,185,,
1217,3550308,SÃO JOSÉ,35503081196.0,,142,467,,
1218,3550308,ALFREDO AVILA,35503081197.0,,178,676,,
1219,3550308,VILA NOVA GALVÃO II,35503081198.0,,56,195,,
1220,3550308,ERNESTO SIMÕES FILHO,35503081199.0,,42,163,,
1221,3550308,SAMBRA,35503080612.0,,348,1225,,
1222,3550308,NOSSA SENHORA GERTRUDES,35503080613.0,,362,1159,,
1223,3550308,NOVA JAGUARÉ,35503080435.0,,2412,8653,,
1224,3550308,TORRES DE OLIVEIRA,35503080447.0,,63,185,,
1225,3550308,BEIRA DA LINHA,35503080443.0,13893.0,266,867,13026.0,15.024221453287197
1226,3550308,DO MOCÓ,35503080924.0,,96,359,,
1227,3550308,DO AREIÃO,35503080925.0,,573,1971,,
1228,3550308,JARDIM PANAMERICANO,35503081214.0,,321,1226,,
1229,3550308,HORMA OU NORMA,35503080106.0,,172,592,,
1230,3550308,JARDIM RINCÃO,35503080023.0,,478,1873,,
1231,3550308,JARDIM TAIPAS,35503080700.0,,64,317,,
1232,3550308,VILA SANTO ANTÔNIO,35503080701.0,,482,1718,,
1233,3550308,FRAGATA CONSTITUIÇÃO,35503080057.0,,205,749,,
1234,3550308,JARDIM ALVINA,35503081356.0,,1,2,,
1235,3550308,FRAGATA DA CONSTITUIÇÃO,35503081357.0,,190,727,,
1236,3550308,JARDIM RINCÃO I,35503081358.0,,130,473,,
1237,3550308,PARQUE TAIPAS,35503081216.0,2461.0,1309,5321,-2860.0,-0.5374929524525465
1238,3550308,CHICA LUIZA II,35503081212.0,,338,1467,,
1239,3550308,JARDIM IPANEMA,35503081213.0,,105,364,,
1240,3550308,JARDIM RINCÃO II,35503081215.0,,224,892,,
1241,3550308,JARDIM SHANGRILÁ III,35503081218.0,,52,203,,
1242,3550308,JARDIM UNIVERSAL,35503080748.0,,155,521,,
1243,3550308,SANTANA,35503080404.0,,869,3068,,
1244,3550308,VILA ANGELINA,35503080102.0,,449,1552,,
1245,3550308,JARDIM NOVO SANTO ANTÔNIO,35503080649.0,,310,1175,,
1246,3550308,JARDIM NOVO SANTO AMARO,35503080643.0,,414,1427,,
1247,3550308,BANDEIRANTES II,35503080473.0,,719,2499,,
1248,3550308,PARQUE EUROPA I,35503080638.0,,596,1984,,
1249,3550308,JARDIM DULCE,35503080412.0,,382,1353,,
1250,3550308,VILA OPERÁRIA (SANTO AMARO),35503080480.0,,131,465,,
1251,3550308,CELESTE,35503080522.0,,498,1672,,
1252,3550308,SANTA GERTRUDES,35503080502.0,,561,1999,,
1253,3550308,LEILA DE SOUZA,35503080127.0,,497,1787,,
1254,3550308,RIVIERA,35503080394.0,,123,392,,
1255,3550308,FRAGOSO,35503080341.0,,216,845,,
1256,3550308,JARDIM VAZ DE LIMA,35503080416.0,,480,1763,,
1257,3550308,FIM DE SEMANA I,35503080543.0,,1978,7111,,
1258,3550308,SÃO BENEDITO,35503080314.0,,331,1050,,
1259,3550308,JARDIM TOMÁS,35503080656.0,,121,432,,
1260,3550308,JARDIM CAPELINHA,35503080578.0,,552,1769,,
1261,3550308,MARACANÃ,35503080519.0,,268,946,,
1262,3550308,JARDIM SÃO FRANCISCO,35503080323.0,,320,1128,,
1263,3550308,JARDIM IBIRAPUERA,35503080747.0,,1621,5625,,
1264,3550308,PROFESSOR HORÁCIO,35503080486.0,,297,1049,,
1265,3550308,SANTO ANTÔNIO II,35503080198.0,,474,1738,,
1266,3550308,CAMPO DE FORA I,35503080577.0,,976,3423,,
1267,3550308,FELICIDADE,35503080026.0,,784,2765,,
1268,3550308,JARDIM MONTE AZUL,35503080060.0,,566,1891,,
1269,3550308,ROSSI I,35503080523.0,,121,412,,
1270,3550308,JARDIM BOA ESPERANÇA,35503080648.0,,419,1492,,
1271,3550308,VILA CALÚ,35503080774.0,,771,2724,,
1272,3550308,JARDIM CAPELA I,35503080512.0,,260,832,,
1273,3550308,ZÉLIA,35503080515.0,,518,2195,,
1274,3550308,JARDIM CAPELA II,35503080776.0,,155,578,,
1275,3550308,SÃO JOÃO,35503080163.0,2738.0,4829,17323,-14585.0,-0.8419442359868383
1276,3550308,AMÉRICO TURINI,35503080777.0,,100,378,,
1277,3550308,JD HOROZONTE AZUL - SAPATO BRANCO,35503081362.0,,197,812,,
1278,3550308,ANGELO TARSINI,35503081307.0,,370,1317,,
1279,3550308,JARDIM VERA CRUZ,35503081272.0,,671,2239,,
1280,3550308,JARDIM ARACATI II,35503080773.0,,344,1258,,
1281,3550308,SEM DENOMINAÇÃO 20,35503080952.0,,442,1612,,
1282,3550308,PARANAPANEMA III,35503081308.0,,480,1752,,
1283,3550308,RIO DE JANEIRO,35503080891.0,,71,271,,
1284,3550308,BATISTA BASSANO,35503081276.0,,519,1873,,
1285,3550308,JARDIM SOLANGE,35503081249.0,,303,1100,,
1286,3550308,FÁBIO LUZ,35503081250.0,,123,447,,
1287,3550308,JARAGUÁ II,35503081252.0,,25,81,,
1288,3550308,JARARAÚ II,35503081253.0,,63,245,,
1289,3550308,COSTA DO VALADO,35503081254.0,,588,2123,,
1290,3550308,JOSÉ ALVES DA SILVA,35503081255.0,,57,182,,
1291,3550308,JARDIM RIO D'OURO,35503081256.0,,75,227,,
1292,3550308,PARQUE NOVO SANTO AMARO III,35503081258.0,,259,798,,
1293,3550308,ÁLVARO FERREIRA,35503081259.0,,297,1030,,
1294,3550308,SANTA MARGARIDA,35503081260.0,,150,481,,
1295,3550308,THOMAS POMPEU I,35503081262.0,,85,281,,
1296,3550308,BERNARDIM RIBEIRO,35503081263.0,,155,542,,
1297,3550308,JAMIL SAWAYA,35503081264.0,,228,774,,
1298,3550308,JARDIM SORAYA,35503081266.0,,84,318,,
1299,3550308,SEM DENOMINAÇÃO 21,35503081267.0,,89,323,,
1300,3550308,GUAVIRITUBA,35503081268.0,,94,348,,
1301,3550308,NAGIB,35503081269.0,,117,427,,
1302,3550308,VILA BOM JARDIM I,35503081270.0,,114,409,,
1303,3550308,JOÃO MANOEL VAZ,35503081271.0,,142,488,,
1304,3550308,ARAGUARY,35503081273.0,,84,327,,
1305,3550308,JARDIM ARACATI II,35503081274.0,,137,477,,
1306,3550308,ALTO DA RIVIERA,35503081275.0,,477,1718,,
1307,3550308,VILA DO SOL,35503081245.0,,52,254,,
1308,3550308,JARDIM PANTANAL,35503080752.0,,2566,9468,,
1309,3550308,JARDIM NOÊMIA,35503080957.0,,221,738,,
1310,3550308,YARA,35503080311.0,,157,568,,
1311,3550308,GRÃO MOGOL,35503080049.0,,403,1568,,
1312,3550308,MIKAIL,35503080301.0,,84,315,,
1313,3550308,SAFIRA,35503081364.0,2086.0,482,1742,344.0,0.19747416762342135
1314,3550308,PANTANAL,35503080736.0,,729,2680,,
1315,3550308,AYMORÉ,35503080165.0,,205,746,,
1316,3550308,MANGUE SECO,35503080735.0,,381,1299,,
1317,3550308,VILA ITAIM,35503080050.0,,84,322,,
1318,3550308,GRUTA DAS PRINCESAS,35503081365.0,,155,555,,
1319,3550308,DAVINA,35503080041.0,,166,604,,
1320,3550308,SANTA LUZIA,35503080210.0,,127,492,,
1321,3550308,VILA MARGARIDA,35503080144.0,,113,399,,
1322,3550308,JARDIM MAIA II,35503080954.0,,144,524,,
1323,3550308,JARDIM SÃO MATINHO,35503080953.0,,298,1092,,
1324,3550308,PARQUE PAULISTANO,35503080955.0,,132,502,,
1325,3550308,ASCENSO FERNANDES,35503080956.0,,76,285,,
1326,3550308,SIQUEIRA,35503080476.0,,612,2227,,
1327,3550308,BENTO DE SOUZA,35503080399.0,,227,723,,
1328,3550308,CAMINHO PARTICULAR,35503080926.0,,159,569,,
1329,3550308,JARDIM SANTA JOSEFINA,35503081306.0,,262,893,,
1330,3550308,JARDIM CELESTE II,35503080927.0,,124,425,,
1331,3550308,PARQUE FIGUEIRA GRANDE III,35503081292.0,,203,650,,
1332,3550308,PARQUE FIGUEIRA GRANDE V,35503081293.0,,134,444,,
1333,3550308,JARDIM MAZZA II,35503081294.0,,104,361,,
1334,3550308,JARDIM MAZA I,35503081303.0,,93,317,,
1335,3550308,JOÃO GASPAR I,35503081296.0,,143,461,,
1336,3550308,JARDIM SÃO LUIS / JARDIM GUARUJÁ,35503081297.0,,122,515,,
1337,3550308,SANTA TEREZA III,35503081298.0,,91,281,,
1338,3550308,PARQUE FIGUEIRA GRANDE II,35503081299.0,,128,440,,
1339,3550308,JARDIM LILIA,35503081300.0,,114,426,,
1340,3550308,JARDIM MARACANA / ASSANGUI,35503081301.0,,57,190,,
1341,3550308,PARQUE SANTO ANTONIO III / JARDIM DUPRAT,35503081302.0,,130,443,,
1342,3550308,VIRGÍNIA FERNI,35503080798.0,5436.0,235,881,4555.0,5.170261066969353
1343,3550308,SEM DENOMINAÇÃO 17,35503080948.0,,195,689,,
1344,3550308,VILA MUNA,35503081072.0,,201,817,,
1345,3550308,JARDIM SANTA ETELVINA,35503081073.0,,81,300,,
1346,3550308,BENTO BICUDO I,35503080951.0,,141,512,,
1347,3550308,DOIS DE NOVEMBRO,35503080703.0,,69,379,,
1348,3550308,BEIRA-MAR,35503080081.0,,207,745,,
1349,3550308,ROSAS DE OURO,35503080706.0,,454,1537,,
1350,3550308,FRANCISCO,35503080994.0,,63,227,,
1351,3550308,FRIBURGO,35503080365.0,,180,694,,
1352,3550308,CHARLES CAMERON,35503081187.0,,104,430,,
1353,3550308,PANORAMA,35503080439.0,,481,1659,,
1354,3550308,REAL PARQUE,35503080270.0,,1408,5003,,
1355,3550308,PORTO SEGURO,35503080460.0,,247,905,,
1356,3550308,DA RUA ERNEST RENAN,35503080875.0,,137,448,,
1357,3550308,MARIA FERNANDA,35503080491.0,,296,1051,,
1358,3550308,ORESTES DE SOUZA,35503080780.0,,318,1276,,
1359,3550308,JARDIM DOS ÁLAMOS,35503080756.0,,179,636,,
1360,3550308,JARDIM IPORÁ II,35503080661.0,,592,2253,,
1361,3550308,JARDIM IPORÁ I,35503080662.0,,156,569,,
1362,3550308,NORBERTO II,35503080750.0,,540,1964,,
1363,3550308,NORBERTO I,35503080749.0,,105,375,,
1364,3550308,JARDIM SANTA TEREZINHA,35503081200.0,,164,605,,
1365,3550308,ALFREDO HAMISCH,35503081201.0,,88,345,,
1366,3550308,JARDIM NOVO PARELHEIROS,35503081202.0,,66,261,,
1367,3550308,PARQUE RECREIO,35503081203.0,,144,517,,
1368,3550308,JARDIM SANTA FÉ,35503081204.0,,58,215,,
1369,3550308,RECANTO CAMPO BELO,35503081205.0,,120,463,,
1370,3550308,RECANTO DO CAMPO BELO III,35503081206.0,,190,672,,
1371,3550308,JARDIM ARUAN,35503081207.0,,94,344,,
1372,3550308,JARDIM DAS FONTES,35503081208.0,,173,598,,
1373,3550308,BALNEÁRIO SÃO JOSE,35503081209.0,,152,578,,
1374,3550308,TOMAZ SANDINO,35503081210.0,,145,528,,
1375,3550308,JARDIM SANTA HELANA,35503081211.0,,72,237,,
1376,3550308,SANTO ANTÔNIO DO CANINDÉ,35503080995.0,,121,458,,
1377,3550308,JARDIM MARABÁ,35503080676.0,,305,1151,,
1378,3550308,CIDADE LÍDER,35503080251.0,,525,2117,,
1379,3550308,TABA,35503080751.0,,202,826,,
1380,3550308,PISCINÃO ARICANDUVA II,35503081368.0,,108,408,,
1381,3550308,GENTIL FABRIANO,35503081058.0,,64,232,,
1382,3550308,JARDIM ELIAN,35503081059.0,,146,541,,
1383,3550308,MACHADO NUNES,35503081060.0,,59,213,,
1384,3550308,INGÁ I,35503080505.0,,534,1885,,
1385,3550308,PRIMAVERA,35503080729.0,,324,1220,,
1386,3550308,APIARIS,35503080744.0,,221,824,,
1387,3550308,SÃO FRANCISCO,35503080507.0,,342,1302,,
1388,3550308,SELMA I,35503080542.0,,266,1007,,
1389,3550308,SANTA TEREZINHA,35503080518.0,,1127,4012,,
1390,3550308,ITATINGA,35503080813.0,,650,2416,,
1391,3550308,DIVISA (CIDADE ADEMAR),35503080814.0,,996,3744,,
1392,3550308,NOVA PANTANAL,35503081179.0,7564.0,2352,8341,-777.0,-0.09315429804579786
1393,3550308,SANTA LÚCIA DO GUACURI,35503080602.0,,266,941,,
1394,3550308,DOROTÉIA I,35503080344.0,,698,2503,,
1395,3550308,DOROTÉIA,35503080396.0,,627,2244,,
1396,3550308,DOROTÉIA II E III,35503080401.0,,126,436,,
1397,3550308,HUMBERTO NASTARI,35503080356.0,,555,2121,,
1398,3550308,AMÉLIA (SANTO AMARO),35503080246.0,,46,163,,
1399,3550308,JARDIM GUACURI,35503080604.0,,252,935,,
1400,3550308,BANDEIRANTES I,35503080090.0,,358,1318,,
1401,3550308,PEDREIRA II,35503080539.0,,78,286,,
1402,3550308,ROSSI II,35503080540.0,,168,612,,
1403,3550308,ELDORADO,35503080815.0,,675,2454,,
1404,3550308,JARDIM SONIA,35503080859.0,,156,541,,
1405,3550308,JARDIM MONTE LÍBANO,35503080857.0,,194,686,,
1406,3550308,BILLINGS,35503080858.0,,82,306,,
1407,3550308,SEM DENOMINAÇÃO 02,35503080898.0,,97,358,,
1408,3550308,PRIMAVERA III,35503080899.0,,40,165,,
1409,3550308,JARDIM MONTE LÍBANO II,35503080900.0,,139,468,,
1410,3550308,DA DIVISA III,35503080901.0,,87,311,,
1411,3550308,MONTE LÍBANO II,35503080892.0,,218,782,,
1412,3550308,MONTE LÍBANO III,35503080893.0,,315,1066,,
1413,3550308,ELDORADO IV,35503080897.0,,176,665,,
1414,3550308,SETE PRAIAS I,35503080894.0,,162,568,,
1415,3550308,SETE PRAIAS II,35503080895.0,1636.0,179,656,980.0,1.4939024390243902
1416,3550308,ALVARENGA II,35503080896.0,,136,464,,
1417,3550308,PARQUE PRIMAVERA,35503081173.0,,140,532,,
1418,3550308,ANTONIO VIEIRA MARCONDES II,35503081174.0,,50,172,,
1419,3550308,GUACURI II,35503081175.0,,82,288,,
1420,3550308,JARDIM SANTA LÚCIA,35503081177.0,,92,361,,
1421,3550308,BOROS,35503081178.0,,74,240,,
1422,3550308,TIQUATIRA,35503080721.0,,116,481,,
1423,3550308,PANGAUA,35503081164.0,,101,377,,
1424,3550308,MANUEL ALVES FERREIRA,35503081165.0,,138,495,,
1425,3550308,PARATIGI,35503081166.0,,127,478,,
1426,3550308,JÚLIO MACIEL,35503080697.0,,102,482,,
1427,3550308,BAMBURRAL,35503080698.0,,212,808,,
1428,3550308,JARDIM DO RUSSO,35503080085.0,,101,366,,
1429,3550308,ANTÔNIO C. ALVARENGA,35503080699.0,,167,580,,
1430,3550308,REZENDE,35503080110.0,,125,454,,
1431,3550308,RECANTO DO PARAÍSO,35503081093.0,912.0,2578,9461,-8549.0,-0.9036042701617165
1432,3550308,RECANRO DO PARAÍSO - CÓRREGO DA MINA,35503081371.0,,287,1015,,
1433,3550308,CIDADE DA CRIANÇA AUTOBAN,35503081372.0,,116,450,,
1434,3550308,ESPERANÇA,35503081089.0,,40,155,,
1435,3550308,ÁRVORE DE SÃO TOMÁS,35503081097.0,,42,158,,
1436,3550308,BEIJA FLOR,35503081090.0,,210,792,,
1437,3550308,JARDIM DA PAZ,35503081092.0,,142,570,,
1438,3550308,PAPAGAIOS,35503081094.0,,21,77,,
1439,3550308,JOSÉ LOPES,35503081095.0,,66,270,,
1440,3550308,DOUTOR PEDRO JABOUR,35503080696.0,,194,639,,
1441,3550308,CHÁCARA DO FERRUTTI,35503080175.0,,427,1655,,
1442,3550308,SÃO CÂNDIDO,35503080687.0,,309,1085,,
1443,3550308,JARDIM PAQUETÁ I,35503080213.0,,1068,3625,,
1444,3550308,ANTUNES,35503080024.0,,155,548,,
1445,3550308,VILA IARA,35503080132.0,5434.0,160,500,4934.0,9.868
1446,3550308,CANTAGALO,35503080176.0,,429,1420,,
1447,3550308,RAIMUNDO PEREIRA MAGALHÃES,35503080156.0,,149,562,,
1448,3550308,JARDIM LÍBANO,35503081100.0,,125,429,,
1449,3550308,UNIÃO,35503081101.0,,107,338,,
1450,3550308,JARDIM CIDADE PIRITUBA,35503081102.0,,97,339,,
1451,3550308,RAIMUNDO PEREIRA DE MAGALHÃES,35503081373.0,,105,410,,
1452,3550308,ESPAMA,35503081103.0,,138,499,,
1453,3550308,ELÍSIO TEIXEIRA LEITE,35503081104.0,,75,250,,
1454,3550308,LARGO DO JUNCA,35503081105.0,,193,705,,
1455,3550308,JARDIM NOSSA SENHORA APARECIDA,35503081106.0,,127,474,,
1456,3550308,JARDIM MAGGI,35503081107.0,,183,696,,
1457,3550308,JARDIM SIDNEY,35503081108.0,,118,438,,
1458,3550308,SILVINO DE GODOY,35503081109.0,,59,170,,
1459,3550308,VILA ZATT,35503081110.0,,123,388,,
1460,3550308,SANTA MÔNICA,35503081111.0,,143,450,,
1461,3550308,PIQUERI,35503081112.0,,207,712,,
1462,3550308,MARILAC,35503081113.0,,189,666,,
1463,3550308,BRENO ACIOLI,35503080779.0,,47,181,,
1464,3550308,RIBEIRÃO DA PONTE BAIXA,35503080560.0,,124,416,,
1465,3550308,JARDIM COTINHA,35503080009.0,,397,1482,,
1466,3550308,SÃO TOMÉ,35503080103.0,,286,1020,,
1467,3550308,SÃO TOMÉ II,35503080847.0,,152,557,,
1468,3550308,SÃO TOMÉ I,35503080848.0,,177,676,,
1469,3550308,LAGOA SECA / VILA SÃO FRANCISCO,35503080846.0,,68,273,,
1470,3550308,FATEC,35503081375.0,,33,131,,
1471,3550308,VILA OPERÁRIA (BUTANTÃ),35503080710.0,,240,943,,
1472,3550308,ÉRICO VERÍSSIMO,35503080824.0,,53,165,,
1473,3550308,JARDIM SÃO JORGE II,35503080375.0,,386,1398,,
1474,3550308,JARDIM CAMBARÁ,35503080454.0,,61,213,,
1475,3550308,SÃO JORGE ARPOADOR,35503080398.0,,656,2972,,
1476,3550308,JARDIM SÃO JORGE I,35503080369.0,,152,492,,
1477,3550308,MORUMBIZINHO,35503080381.0,,259,889,,
1478,3550308,MANDIOQUINHA,35503080322.0,,432,1563,,
1479,3550308,SEM DENOMINAÇÃO 10,35503080940.0,21539.0,725,2641,18898.0,7.155622870124953
1480,3550308,UIRAPURU,35503080490.0,,262,956,,
1481,3550308,SEM DENOMINAÇÃO 11,35503080941.0,,200,773,,
1482,3550308,SEM DENOMINAÇÃO 12,35503080942.0,,109,394,,
1483,3550308,SEM TERRA,35503080905.0,,171,585,,
1484,3550308,SAPÊ,35503080472.0,,953,3459,,
1485,3550308,RIO PEQUENO,35503080190.0,,456,1651,,
1486,3550308,NOSSA SENHORA DA ASSUNÇÃO,35503080225.0,,526,2140,,
1487,3550308,SÃO DOMINGOS,35503080267.0,,227,822,,
1488,3550308,VILA DALVA,35503080451.0,,164,630,,
1489,3550308,JARDIM EDA,35503080461.0,,301,1263,,
1490,3550308,JARDIM SÃO REMO,35503080303.0,22229.0,1577,5465,16764.0,3.0675205855443735
1491,3550308,SEM DENOMINAÇÃO 13,35503080943.0,,293,1097,,
1492,3550308,JARDIM D´ABRIL,35503080457.0,,281,1124,,
1493,3550308,JARDIM D´ABRIL II,35503080387.0,,491,1812,,
1494,3550308,ÁGUA PODRE,35503080887.0,,59,216,,
1495,3550308,PONTA DA PRAIA,35503080888.0,,261,912,,
1496,3550308,MÁRIO BELMONTE,35503080889.0,,108,409,,
1497,3550308,MARIA CURSI,35503080186.0,,320,1119,,
1498,3550308,NOVA DIVINÉIA (SÃO MATEUS),35503080166.0,,836,2950,,
1499,3550308,CINCO DE JULHO,35503080070.0,,161,562,,
1500,3550308,JARDIM COLONIAL II,35503080222.0,,70,226,,
1501,3550308,JARDIM COLONIAL I,35503080204.0,,1051,3910,,
1502,3550308,NOVE DE JULHO,35503080039.0,,386,1442,,
1503,3550308,DOIS DE MAIO,35503080097.0,,552,2057,,
1504,3550308,MORRO ORIENTE/REGINA,35503080002.0,,131,566,,
1505,3550308,JARDIM PARAGUAÇÚ E ITÁPOLIS,35503080345.0,,286,1005,,
1506,3550308,JARDIM SANTA BÁRBARA,35503080996.0,,557,2024,,
1507,3550308,JARDIM IMPERADOR,35503080997.0,,76,270,,
1508,3550308,VILA CHAVANTES I,35503080238.0,,178,618,,
1509,3550308,VILA PROGRESSO,35503081378.0,,478,1654,,
1510,3550308,BOA VISTA I,35503080288.0,,417,1583,,
1511,3550308,ROLAND BERIGAN,35503081379.0,14963.0,289,1004,13959.0,13.903386454183266
1512,3550308,PANTANAL 2,35503081380.0,,2699,9426,,
1513,3550308,CHAZINHO,35503080832.0,,190,680,,
1514,3550308,DE LAPENNA,35503081048.0,,244,863,,
1515,3550308,PARQUE SÃO RAFAEL II,35503080028.0,,70,245,,
1516,3550308,JARDIM RODOLFO PIRANI I,35503080300.0,,142,543,,
1517,3550308,JARDIM RODOLFO PIRANI III,35503080799.0,,942,3541,,
1518,3550308,VERA CRUZ,35503080237.0,,659,2422,,
1519,3550308,DONA MARIA FERRAZ DO AMARAL,35503080801.0,,1719,6326,,
1520,3550308,JARDIM SANTO ANDRÉ,35503080021.0,,317,1201,,
1521,3550308,JARDIM SÃO FRANCISCO I,35503080011.0,3097.0,174,608,2489.0,4.09375
1522,3550308,KM 28,35503080022.0,,163,564,,
1523,3550308,SÃO FRANCISCO GLOBAL,35503081075.0,3106.0,493,1754,1352.0,0.7708095781071835
1524,3550308,TRAVESSA DISPERSÃO,35503080800.0,,161,638,,
1525,3550308,CIDADE SATÉLITE,35503081074.0,,50,167,,
1526,3550308,RIO CLARO II,35503081076.0,,131,580,,
1527,3550308,CHICO MENDES,35503080809.0,,779,2675,,
1528,3550308,JARDIM PLANALTO,35503080199.0,,2733,9743,,
1529,3550308,JARDIM GUIOMAR,35503080702.0,,126,479,,
1530,3550308,PARQUE BANCÁRIOS,35503080274.0,,1090,3985,,
1531,3550308,SANTA MADALENA II,35503080328.0,,1645,6087,,
1532,3550308,SANTA MADALENA I,35503080402.0,7502.0,290,947,6555.0,6.921858500527983
1533,3550308,JARDIM MARIA TERESINHA,35503080179.0,,249,903,,
1534,3550308,ARRASTÃO,35503080217.0,,173,579,,
1535,3550308,JARDIM DONA SINHÁ,35503080367.0,,1038,3748,,
1536,3550308,PROMORAR,35503081080.0,,429,1729,,
1537,3550308,JARDIM SÃO ROBERTO I,35503080810.0,,776,2991,,
1538,3550308,SÃO SEBASTIÃO,35503080397.0,,226,776,,
1539,3550308,JARDIM ADUTORA,35503080309.0,,334,1212,,
1540,3550308,VILA ELBA,35503080298.0,,743,2670,,
1541,3550308,MORRO DO MACACO,35503081077.0,,228,828,,
1542,3550308,JARDIM PARAGUAÇU,35503081078.0,,69,220,,
1543,3550308,MANOEL QUIRINO DE MATOS,35503081079.0,,156,553,,
1544,3550308,JARDIM ALZIRA I E II,35503081088.0,,298,1035,,
1545,3550308,CEU SAPOPEMBA,35503081081.0,,65,242,,
1546,3550308,JOÃO PERES CALHAMARES,35503081082.0,,433,1576,,
1547,3550308,TEONILO DE SOUZA,35503081083.0,,175,727,,
1548,3550308,FAZENDA DA JUTA,35503081084.0,,257,981,,
1549,3550308,JARDIM PRIMAVERA,35503081085.0,,207,748,,
1550,3550308,VILA FELIZ,35503081086.0,,97,357,,
1551,3550308,NOVO HORIZONTE,35503081087.0,,116,485,,
